,Unnamed: 0,Wav_path,Lyric_path
259,259,37393132355f30.wav,Dùchomưa Tôixinđưaem Đếncuốicuộcđời Dùchomây Haychobãotố Cókéoquađây
204,204,37303639335f38.wav,Vàemtôi Lunglinhgiọtsương Trắngtrongvờivợi Embiếtyêurồi Emyêunhữngchiều Ngồinghegióru Emyêutiếngđàntôi Yêuthếthôi Nhưbaogiọtsương
913,913,38313136385f3431.wav,Lúcanhđivắng Chiếcốngtrecó Thểchếngự Chosựthèmkhác Mangdòngmáuquỷ Đitớiđâungười Tacũngthấy Cómộtcôbé Dễthươnglạkỳ Tuykhôngnóiđược Nhưngsứcảnhhưởngcủacô Quảthậtvôcùngtolớn Cóthểđólà Mộtđiểmnhấn KhiếnNezukocàngdễthươnghơn NhữnglờinóitừTanjiro Khiếntronglòngcô Vựttỉnhdậy Kìmnénbảnthân Khôngđượcthèmkhát
628,628,37343739335f3734.wav,"Nóthấyđiếuthuốctrêntay Vàhọđangthởkhói Khôngcònnhưtrước Giađìnhkhôngcònnhưtrước Lờimẹnóilàđúng Hoasẽúngnếuchovàodưnước Bịtrấnsạchbóp Nótựbiếtđườngvàolớ Khônghênvìbịkêulên Vàbịnêutênvìbàitậphômquaquên Vàbảngtênchưađượcthêu Nên.. Đường đời này trêu thênh thanh Mênhmangngườithìđeotang Người thì sang trang nhưng Hoangmangthì""đeo""vàleothang Đồng hồ lại reo vang *****  Nheo mắt vì có mail sang : "
649,649,37323335375f3535.wav,Cólúckhiđổithay Đườngtìnhaihay Cónhữngđauthươngmàthôi
77,77,3130303230345f30.wav,Nếuemkhôngđẹp Sonphấnsẽchẳngđắttiền Mascarakhôngphảidụngcụ Đểtôđôimắthiền Khôngcầnsửasoạn Mỗikhixuốngphố Khôngcầnquảcầnhoa 8tháng3vớihọlàquà Cònemlàcầnsa Mâytrờilàmbạn Dõibướcemtrênmọinẻođườngđi Hoaemngắmlàhoaanhtúc Chứkhôngphảitườngvi Lưngđồinghegióhát
84,84,3132303836355f3439.wav,Xuântớiđâyvớimuônngànthiếttha Chúcmùaxuân
352,352,38313230375f3536.wav,"Nàngđãrờixa Đểta,mangcôliêu Tiếngkhócxétancõilòng Nặnghaichữphuthê Khócướtmưarơilôivề Sầubiđắngướcthề Chợttìnhdậysaugiấcmơ Nàngvẫnngồiđónhècười Mộngdữđiquathôi Hươngthơmđưamưakéovề Nànglệướtdướimưa Khóitrắngbaylênngútngàn"
82,82,37393134375f30.wav,Ngườiơiemcóbiết Anhđãyêuemrấtnhiều Chẳngcầnnhữnglýlẽ Đểnóinêncâutìnhyêu Làmnhưkhôngquantâm Nhưnganhthựcsựnhớem Muốnđượcchởche
425,425,38313137305f3138.wav,Vàkhôngcầnmong Nhữngđiềunhậnlại Trongmộtlầnluyện Tậpmệtmỏi Cậumuốntrốntránh Nênleolêncây Vìkhôngmuốn Thầymìnhphảithấtvọng Nhưngcósấmchớp Đánhtrúngchỗđấy Cậubịđánhtrúng Cơthểthayđổi Vàtócđãchuyểnsang Đúngmàuvàng ThươngKaigakunhưngườianhruột Nêncốluyệntập Mệtmỏikhôngmàng Tựsángtạora Mộtthứcmới
588,588,37343838395f3231.wav,Nơisàigònnày Quáchậtchội Nólàmcuộcsống Anhlắmlem Nhữnglờinói Phôbàytìnhcảm Emđừngnghĩanhcắccớ Anhcóthể Đánhvầntráitim Bằngtừnhờơnhơsắcnhớ Anhghétôngtrời Choanhvàemgặpgỡ Sauđóbắt2taxanhau Anhnhưloàicá Lênbờtậpthở Thếgiớinàythậtto Nhưnganhchỉyêu Mộtphầnnhỏ Phầncònlại Sẽchămsócem Vàlochoemnhưthếđó
486,486,37313731385f3134.wav,NghiêngsườnĐông Màchemưaanh NghiêngsườnTây Xòebóngmát Rợptrờithương Ấymàuxanhsuốt Màemnghiênghết
566,566,37353836355f313239.wav,Becauseiamstupid Babybabyplease Justgoaway
703,703,37383535395f3434.wav,Thìthầmngọtngàovớitôi Rằnganhluônkiếmtìmmộtgiấcmơ Thìthầmngọtngàovớitôi Rằnganhluônkiếmtìmmộtbếnbờ
919,919,3130333531355f323234.wav,Cầmtaynhauhátvuichung Hômsaumìnhnhé Hátcùngthủđô
342,342,37393231385f30.wav,Từngchiềubuồnlangthang Bướctrênconđường Lặngnhìnmùathu Đưalárơibênthềm Mộtmìnhthươngnhớai Khônggiannhưhoangvu Mộttìnhyêugiábăng Yêuđơnphươngmìnhtôi
5,5,37313731385f3335.wav,Ấymấychắpmáilợp Rútsợinhớ Mấyđanvòmxanh NghiêngsườnĐông Màchemưaanh NghiêngsườnTây Xòebóngmát
310,310,37363630395f30.wav,Tôitrởvềthămem Sauthángnămmiệtmàinơixứxa Dòngsôngnướcxanhnămnào Ghidấungàyđôimìnhđưatiễn Lờihẹnthềướctrao Dẫuxaxămxinđừngphụnhau Trăngcònsángsoidòngsông
493,493,38303532385f3238.wav,"Quấnvàocổanh Linhtalinhtinhmấychuyệnthuởđó Ờcólúcemchếtmêchếtmệt Thằngnàythằngkia Rồisayhằngngàybằngbeer Tựmìnhvềkhuyakhitrởgió Cănphòngbỗngnhiênbịcúpđiện Lôingănkéora,haicâynếnđỏ Zippođâutrongtúiáolạixuấthiện Xungquanhtốiđen Haigươngmặtthìthấyrõ Emđãbỏtrốn Chỉvìmuốnanhtìmthấy Anhbiếtemhaykhóc"
104,104,37373233335f3639.wav,Cuộcđờiphongba Nhớthươngvề Kỷniệmngày...qua.....
97,97,37363831325f3239.wav,Convuiđầytuổingọcngà Mộtmaiquêhương Khôngcònchinhchiến Basẽvềbêncon Bỏđingàythángmỏimòn. Lờiđầunămthêubướmthêuhoa
328,328,3130303230345f3838.wav,Cónhữnglúccôđơnnơiđây Contimtaluônmongemởlại Chỉcónhữngphútđắmđuối Đểcóthểbênnhauhết Nhữngthángngàydài Hãycứbướctiếpđiemơi Letsgodawayyougo Mahbabymahbabylet’sgo Cónhữnglúccôđơnnơiđây Contimtaluônmongemởlại Chỉcónhữngphútđắmđuối Đểcóthểbênnhauhết Nhữngthángngàydài Hãycứbướctiếpđiemơi
451,451,37303136395f3132.wav,Anhtrảlờiemrằng Mâyngừngbay khimưađếnbấtchợt Emhỏianh cóbaogiờ Anhthôikhôngcòn yêuem Anhtrảlờiemrằng cuộctìnhchúngmình khôngbaogiờtan Emhỏianh
314,314,37353534365f3436.wav,Laumắtrồithôi Xinrángcườilàmvuilòngngười Đànhchờkiếpsauhẹnlạiyêunhau
696,696,37373030385f30.wav,Ngàyanhrađi Anhchỉmangcontimhànhlý Đểquênmùađông Chothángnămemthêmlạnhlùng Đôitayhômnào Dìunhautrongcơnmêđầy Giờđôitayấy Laungầnlệngànlờibiệtly
947,947,38303130375f3830.wav,CăngbườmrabiểnđitìmOnePiece Muốnlùibướchả Thôimàyquênđi Tiềnthưởngcóbaonhiêu VàitrămtriệuBeli Đứaconcủabiển Rộnglớntatựdođi CăngbườmrabiểnđitìmOnePiece Muốnlùibướchả Thôimàyquênđi
281,281,3131393438395f3336.wav,Ngàyemđirờixamáiấm Đểlạiđắngcayanhmuônphần Từngđêmđônglạnhgiá Gióbuốtlònganh Đauđớnhơnvạnlần Vườnhoacạnhnhàngàytrước Emtrồnggiờđâyđãúatàn Nhìnconthơkhócthươngnhớmẹ Màgiọtnướcmắtanhdầmchan Đâurồicâuthềngàyxưa Haiđứaướchẹnmãibênnhau Màgiờđâyemđànhquaybước
266,266,37323436315f3135.wav,Muônkiếpchungtình Biếtrằnganhhờnghenchỉvìyêu Biếtrằngyêunhiềunênghenhờnnhiều Đãđànhnhưngxinanhhiểu Bởivìyêuanhvôcùng
596,596,37323731395f3937.wav,Theocơnmưarơirơitheo Phicơmangem Theothậtxa
1052,1052,38303538365f3531.wav,"Trongtimcha Ngậptrànniềmhạnhphúc Cámơnconnhé,ngườicondấuyêu Rồithờigiansẽđưachavềnơirấtxa Chamuốnômconthậtlâu Chamuốnhônlênmáiđầu Conyêuơi,mongconluônđượcbìnhyên Chamuốnômconthậtlâu"
370,370,37373934355f3331.wav,Ngủsay Nênanhlùibướcvềsau Đểthấyemrõhơn Đểcóthểngắmemtừxa Âuyếmhơn Cảnguồnsốngbỗngchốcthubélại Vừabằngmộtcôgái Hayanhvẫnsẽlặnglẽkếbên
467,467,37383832365f37.wav,Mẹnóquađời Khicòntấmnhỏ Mộtchéncơmchiều Nhưnglòngchưano Cuộcsốngđóiráchbơvơ Hỏiaiaichonươngnhờ Chuỗingàytămtốibơvơ
1009,1009,3131393831385f3634.wav,RâuTrắngLuffyđánhkhôngthểchờ Chưabaogiờcháucảmthấy Mìnhmuốnđượcsống Mãnhliệtnhưbâygiờ Còngtayđábiển Cuốicùngcũngmởra Anhđượctựdo Cùngvớinhữngngọnlửa Thamgiatrậnchiến Đểcứunhữnganhem Giốngcáchcủahọ Cứuanhmộtlầnnữa Lửavẫncháyvàcháyrấtlớn
622,622,37383631365f38.wav,Lặngnghenhữngtâmtưnày Làtianắngấm Làemđếnbênanh Chovơiđiưuphiền Yesterday Nhẹnhàngxóađibaomâyđen Vâyquanhcuộcđờinơianh Phútgiâyanhmongđến
118,118,38313339305f313231.wav,Emcóthíchthầm Anhlàdânmiềntây Màguđẹptrailạlùn
448,448,38303832385f3638.wav,Từngàynhìnthấyem Bàitìnhcaanhviếtlạithêmdài Yêuanhđểlạimộtphầntráitim Trêntừngcâuvuvơanhnóivớiai Ghinhớtrongđầu Tấtcảnhữngquánquen Đểbiếtđâutìnhcờmộtngày Mìnhgặpđượcnhauemđoánxem
250,250,38313130315f3433.wav,"Chođànđómbiết Chỉmongpháthiệnvàiđiều Trướckhixảyra Điềuđángtiếc Đâumơnhàcao, Đâuhamgiàuto Thángngàythahương Tìmđượctổấm Vậymàchẳngthể Mộtlầngọivề Nóirằng""Mẹơi Conkhổlắm Nơiđâyhọgieo Choconhyvọng Mangđếnnhiềulòngtin Mọichuyệnsẽchẳngcógì Nếunhưconngười Khôngvứtbỏnhântính"" Tôiđãmangđến Chomọingười Baonhiêunguồnlợi"
941,941,38303634385f3436.wav,Anhkhôngmuốnvềnhà Vìcònthíchđượcnhìntrời Chẳngmuốnnhìnthấyquađiệnthoại Emvớinótraonghìnlời Rồicùngngồisay Bênchiếcgiườngtothiệtsự Emmuốnởtrongbiệtthự Thảmìnhrarồinhìnđời Emnóiđoạnđườngtìnhduyênnguyhiểm Nênemcònhơisợchút Cuộcđờilàdoemviết Nêncũngchẳngcầnaitrợgiúp Nghĩtớicảnhvềnhà Thấythằngkiacũngđủngánngẫm Dùgìcũngrángquẩnừthìanhámảnh Nênanhkhôngmuốnvềnhà
285,285,38303034365f3633.wav,Thìlạiđâytaosẽlochoey Nhưnglầnnàythayvìthamạng Thìtaosẽphảilấyđầumày
404,404,3130333131375f3330.wav,Cũngkhôngquênngàyemtraovềanh Nhữngcâuthơ Anhnguyệnkhắcghitronglòng Emlàvìsaosoisángđờianh Quỳnhơiemnhưtrăngtrêntrời Muônhoađẹptuyệtsắc
9,9,37363233395f3437.wav,Lờichiatay Khiemchưahiểuthấu Đượccontim Anhyêuemrấtnhiều Vềđi Anhthathứqualỗilầm Ngườiyêuơi Anhyêuemnhiềulắm Ngườiyêuơi Xaem
533,533,37333035345f313232.wav,Nhữngkỉniệmđócòntên Tìnhanhbạcmàuthờigiancònbền Bóngngườilúcấyđâuchưavềbên Vàsựthậtphépmàuthìhứ Mộngmơthếthôinóđâuhềđến Sinhradànhchonhau Mìnhtìmthấyđượcnhau Yêunhaurồixanhau Mìnhtìmthấyniềmđau Hoangmanggọitênnhau Cótìmlạiđượcđâu Langthangrồivềđâu Thiênđànhayvựcxâu Sinhradànhchonhau Mìnhtìmthấyđượcnhau Yêunhaurồixanhau Mìnhtìmthấyniềmđau
196,196,37323338375f3438.wav,Nàoaiđã Mộtlầndámnói Hươngbưởithơm Cholòngbốirối Côbénhư Chùmhoalặnglẽ Nhờhươngthơm Nóihộtìnhyêu Haingườichiatay
660,660,37303639335f3137.wav,Cònvươnmìnhtrênlá Nhưbaonụhoa Ngátxinhmôiemcười Nhưxuânchờđông Tìnhtacònxaquá Nênanhchờem Chẳngbiếtđếnbaogiờ Đêmnay Từngđànchimtrắngvề
81,81,38303236385f3337.wav,Ởnơixalạ Nhiềulầnnghĩđếnem Rồihỏiđêmđến Làmsaoanhquên Nhiềunămtháng Anhtrởlạilốixưa Emcóbiếtkhông Tronganhvẫnrungđộng Cảmgiácquayvề
898,898,37343839335f3331.wav,Vỗvềyêuthương Bàntaychiếnđấu Bàntaykiếnthiết Sắpxếpgiangsơn Nhữngbàntay Anhdũngkiêncường Mởđườngđitới
539,539,37393336375f313133.wav,Baonhiêudãyphố Giờcònchútgìđóvềnhau Chỉmộtlầnxinemhãynhớ
842,842,3131393438395f3439.wav,Ángmâykiabuồntrôilặnglẽ Trênphíađồixaxa Consáosậuđậunhánhmùu Khócthaykhingườixata Sángsớmanhvộirachợ Muavềnhàvàibórau Mộtbữacơmrauluộcđạmbạc Haichaconngồivớinhau Concủamìnhnóhỏimẹđâu Anhđứngchếtlặngtrongâusầu Anhthẩnthờnhớvềngàytháng Hạnhphúcnaycònđâu
239,239,37343032315f3735.wav,Sángtrongnhưngọc ĐàLạtbìnhminh Emcườirạngrỡ Nếukhôngem Anhchẳngcònlàanh Nếukhônghoa ĐàLạtbuồn Nhưchẳngthểbuồnhơn Nếukhôngem Anhchẳngcònlàanh
567,567,37373039355f313031.wav,Mườilămhômnghỉphép Làta Inthiếphồng
211,211,37363633315f3130.wav,Quantâmvàhạnhphúc Anhsẽtốtmà Nênemđừnglolắng Haynóidotakhônghợp Anhsẽtốtmà Nênrồinỗiđausẽ Quanhanhmàthôi Nhữngkỷniệmnày Anhxingửilạinơitim Nhớkhixưađôimình
783,783,38313932375f3536.wav,Nayembỏrađi Đènđêmhiuhắtsầu Ngơngẩnbuồn Buồnlênmấynẻođườngtình Buồnnàonguôi Nayembỏrađi
439,439,38313135365f3630.wav,Nỗinhớtôicònmang Emnỡbướcđi Cólẽlànỗibuồnnày Emnênmangtheohếtđi Cứloanhquanhtâmtrítôi Muốnnổtungluôncảtimnày Vàgiócuốnhếtnhữnggiọtsầu Cònbaoưutưduyêntráingang Saovôduyênembỏđi Khôngmộtcâutạmbiệttôivậy Gặpgỡđôikhilàmộtcáiduyên Điquađờinhau
525,525,37353730345f3936.wav,Chỉbằng1ánhmắtnhìn 1nụcườitrìumến 1chútsuynghĩhồnnhiênthơngây Anhđãgiúpemđứngdậy Làmsángcontimđãnguộilạnh Rạnvỡtừbấylâunay Anhlàngườicontrai Màemhằngmongcóđược Nhưngchỉlàtrongnhữngđiềuước Nhữnggiấcmơkhôngcóthật Khiemlặngtrầmbướcphiêudu Trongnồngsay Bênanhtaytrongtayđiđến Cơnmơhạnhphúcđongđầy Emđếmtừngngàynuốt Thờigianvàotậntrongtim Đểchờ1hạnhphúc Duytrìemvàanh Mộttìnhyêuđẹpnhất
227,227,39323438315f3339.wav,Làtụicon Khôngthểnàocáchxa Vàcốgắngchứngminh Chomẹchabiếtrằng Làtụicon Khôngthểnàoxacách Nắmchắclấyđôibàntayanh Khôngmuốnthấyembuồnthêmđâu Mọichuyệnsẽqua Bamáemsẽnghĩsuylại
935,935,37393730305f3637.wav,ThoughIwantyourlipsonmine Don’tyouknowthat You’remysweetiepie Đừngnóivàilờiđầumôi Điềuemcầnchỉlàhànhđộngthôi Tinsaođượcvàolờiongbướm Lúctánnhau Thìanhnóigìmàchẳngđược Tuylàcóchútbốirối Cóchútbângkhuâng Cólúcnhớgiọnganh Lúctrầmlúcbổng Cónhữnglúcthấymình Khẽkhàngrungđộng
813,813,37373937325f3136.wav,Cùngbaynào Cùngbaynào! Chotráiđấtquay! Quaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquay
868,868,3130323538315f3639.wav,Chotìnhyêucòntronggiấcmơ Sángsớmnắnglên Đemtìnhyêuquamùabãogiông Emkhôngcôđơn Nơiđâyanhơi Biếttrướctráitim Khôngcònyêugiờthôicáchxa Láúasángnay Rơivàotayemnàocóhay
177,177,38303334385f3239.wav,Làkhoảngcáchmìnhcáchxa Mìnhởxanhau Làngàynhớđêmmong Mìnhvềgặpnhau Làngàythángnămtrông Anhđãcónhữnglần Nhớemđếnphátkhóc Nhớtrongcõilòng Nhớđôigóthồng Nhớđêmmùađông Tráitimcòntrống Tráitimtraovềem Mộttráitimmùađông Anhcóđôigótcùngtheoemnơiđâu
1019,1019,37303732305f36.wav,Ngóntaykiaxinchớhữnghờ Dắtemđivềtrongđợichờ. Biếtbaongàyđãqua Biếtbaochiềuxótxa. Ngồiđếmnhữnggiọtnắng Rơirụngtrướcmáihiênnhà.
478,478,39323838395f313138.wav,Cũngđừngcóthan Vìsếpphảinghechửi Củabiếtbaokháchhàng!!”
618,618,38323039345f3639.wav,Nhữnggiọtnướcmắtcònchứachan BiếtvềđâumiềnTrungơi Ngoàikiamênhmôngtoànnướclũ Lũđiquarồicònlạithươngđau Chỉcònbónghìnhchađãcũ Đâuchỉmấtmátvềvậtchất Cónhữnggiađìnhnàocònai Hỏitrờicaorồilạihỏiđất Đấtơiquêmìnhlàmgìsai Đấtlặngimkhôngtrảlời Trờichomưalũtrờiquênchưa Trờixanhđauđớnchỉbiết Lặngthầmrồilạiđổcơnmưa ThươnglắmmiềnTrungơi
538,538,38303439365f3230.wav,Anhnhụcnhãvì Bịloạikhỏi Danhsáchnhữngngười Đượcnhậpngũ Anhxinthamgiachươngtrình Thửnghiệmkhoahọcquymô Củachínhphủ Vớingườilãnhđạomậtdanh DrErskinenắmquyềnthựchiện Nhằmchếtạora Siêuhuyếtthanh Sảnxuấtracác Chiếnbinhtoàndiện SteveRogers Đượchínhphủ Mỹtriệutậpvào Mộtdựánbí Mậttêntáisinh Pháttriểnranhữngchiếnbinh
997,997,37303339345f3431.wav,Lệsầuchưaướthoenmi Đôitacùngmơngàysau Mìnhchẳngmongsanggiàu Chỉcầnhaiđứayêunhau Chỉcầnhaiđứathươngnhau Giờthìcũngyêu Màyêuvớichồng Mộnglòngchếttheo
408,408,37393531315f3433.wav,Đừngvộivàngđổithay Cớsaotimemđổithay Anhtinemnênmớimangsailầm Trongcuộcđờinày Anhvẫnbiếtchúngta Khôngthểđibênnhaunữarồi Nhưnganhkhôngthểquên Hạnhphúchaitangàyqua Đừngvộivàngđổithay Tráitimanhvẫnnồngsay Anhyêuemmàemkhiếnanh
450,450,37363431375f3631.wav,Bướcchânemđikèm Nếuemkhôngtin Đểanhchứngmình Lờinóiquahànhđộngchoemxem Đưatìnhyêucủaemđây Đểanhcấtvàotimanh Khóalạithậtkĩ Vìổkhóalàsựchânthành Khôngcầnbiếtlúctrướcemquenai Ngườiđónónhưthếnào Anhchỉcầnbiết Làemcủahiệntại Vàđongđầytìnhcảmchomaisau Yêu Làmsaotránhkhỏigiọtnướcmắt
7,7,37303137375f3333.wav,Vớicánhthưhồng Ấpyêu Rừnglàrừngchậpchùng Giálạnhtraichiếntrường Đêmnayxaquêhương Xalìatiếngnói Ngườithương Ngàyanhlênđường Chiếnđấu Hoalòng Đãnởtìnhyêu
155,155,37393333325f3339.wav,Khônglolắngưubuồn Chẳngnuốitiếcmuộnphiền Chuyệnthếsựnơitrầnai Đểrồimộtmaikhitalìaxanhânthế
357,357,37353734385f3633.wav,"Khôngchiacách Đôimìnhcùngyêunhaumãi HỡiEmvìtìnhyêuAnhsẽ ChờEmdangvòngtayvà ThứthachoAnhngàyấy NơiđâymìnhAnhtìmbóng Emnhưchimlạclối Ngàychờ,đêmkhóc"
590,590,38313638385f3532.wav,Cuộcsốngcótốtkhông Cókhỏekhông Chẳnghồiâmvềđây Chẳnghỏithămthếsao Mộtcâuquantâmnàothấyđâu Huynhđệơihuynhđệà Vìcuộcsốngởnơiđâybìnhyên Trầngianphongba Độcmìnhnơixứxa Chờđợitinanhhuynhđệơi Huynhđệơihuynhđệà
223,223,3130333135365f3133.wav,"Bấtgiácnhưxéruộtgan Tâmtìnhtagiấukín Ngàycunghỷngườitabànghoàng Mớihômnàongườicònởđó Bờsôngthượngnguồnvẫytayta Cấtcâucangọtngàotrìumến Làmtamêmẩnthứccanhba Hìnhdángngườitựanhưtiênnữ Ngọcngà,kiêusa Làtươngtưthìhóathànhgió Vôđịnhgiólađà Vẫnlànhung,vẫnlànhớ Vẫnlàngườiởđâuđây Vẫnlàthơtatảvềngười"
329,329,37323030315f3333.wav,"Chiềunaymìnhtrởvềchốnđây Ngồitađốttậpthơxưa,niềmđauchôndấu Never fall in love Đành quên dĩ vãng xưa đầy ân áị Vàmộngmơcốcắtđứtđiđườngtơ Thôi,nợduyêncũngnhưtrôngchờ"
543,543,37313935345f3231.wav,Haiđứakhônggặpmặt Buồnnhưkhigặpmặt Khôngcònchuyệnđểvui Đôitanhưbướclênđỉnhsầu Màđờiluôncaongấtthươngđau Baolâuânáichưađậmmàu
889,889,37303333365f3532.wav,Nàongờđâu Mộtlầnđãtraonhau Làtrọnđời Taômsầunhớ Emlàai Sauđêmđịnhmệnh Tanàobiết Emởđâu Emlàai Trêncuộcđờinày Đểtươngtư Tìmquênsầucay Emlàai
849,849,37393530385f3230.wav,Nếutimcònyêu Trờiluônmưanắng Biếtyêuthươngmình Làbiếtyêuthươngngười Mộtlầnchođi Muônđờitamãicó Ngàyrồiđêmthaynhau Cóchisầuthêm Mặtđấtđâuhưhao Luônlànơi
453,453,37343031385f30.wav,Tếttếttếtlàtếtlàtết Tếtvừađếnđây Dướimáihiênnhà Tếttếttếtlàtếtlàtết Tếtvừaghéqua Trongnhàdướiphố Tếttếttếtlàtếtlàtết Chongườiởxa Vềđâyxumvầy
867,867,39323332355f313134.wav,Anhkhôngcầnthứtìnhđangchết SàiGònbộnbềvớibaonỗibuồn Màchínhdoanhhìnhdungra
495,495,37303438345f3331.wav,Khixuânchưatàn Conđònàođây Đưaemtôi Vàoxavắng Khitôivề Nghẹnngàotrongnắng Tưởnggặpmẹtôi Rưngrưngđứng Đónconvề Nàongờmẹtôi Rađibênkiacuộcđời
845,845,37373138335f3132.wav,Cònemlàcôdâurạngrỡ Nắmtaytacùngướcnguyện Mộtđờitayêukhôngcáchxa Từlâuemđãyêuthầmanhđó Màkhôngdámnóinênlời Ánhtrănghiểuđượclòng
631,631,37373734335f3236.wav,Vìemyếuđuối Muônđờiemvẫnyếuđuối Emchehếtđi Bằngnhữnggượngcười Chẳngđểainhậnra Rằngemyếuđuối
1018,1018,37383834345f3831.wav,Thìcũngđãmuộnmàng Dùcóbênnhau Thìcũngđãmuộnmàng
620,620,37333235315f3131.wav,Từ thuở Thiếuđôitaymềm Biếtnơiđâu Màtìm Nhiềuđêmcôđơn Tựasongcửanhỏ Nhìnngoàimưatuôn Nghesaolạnh Vàohồn Mấynămcáchbiệt
1006,1006,3130343139395f313233.wav,Anhthiếusựquantâm Ngườiơiyêuxakhólắm Khôngthểở Bênemkhicần Khôngthểlaunướcmắt Mỗikhiemkhócnhè Anhkhôngthể Đếnbêncạnhem Lấyđôitayđểchởche Ngườiơiyêuxakhólắm Anhphảigiữ Emkhỏingườita Ngườiởđóanhởđây Màsaotráitim Anhlạnhquá Cũngchỉlàdokhoảngcách Khiếntavôtình Lạcmấtnhau
578,578,38303937315f3333.wav,"Anhđãđemlòngtin Anhtraomộtngườicongái Anhđãyêu Anhđãtừngyêuemrấtnhiều Nơiấysuynghĩanhcònthươngem Anhcặmcụitìmkiếm Tìmnhữngyêuthương Đếntừtrongkhúcca Nayđixarồi,emđãxatôi"
636,636,38313634305f3539.wav,DùbiếtMũRơm Phátantiệccưới Đúnglàconthì Phảigiốngmẹ Vìthíchđồngọt Cùngđồănnhẹ Khẳngđịnhđườnglà 1nguồnnănglượng Nênănđúngbữa Đểcósứckhỏe Thíchăncôđộc Mộtcáchriêngtư Rấtghétđểai Phảinhìnthấynó Vìtínhănuống Cẩuthảvàhư Lẫnthấyđượcmiệng Anhănlúcđó Mongmuốncóngoại
992,992,38303630345f3436.wav,Talàcủanhaulà Khicảhaivẫnchưabiết Nhữngdốilừa Thắplênchuyệntình Nụhônhờnàocódám Nhưngngờđượcđâucuộcđời Đổxônhữngxahoadanhdámlợi
728,728,37323132375f3239.wav,"Oh, Ill be O.K. alone"" Every time I kiss my children Papas words ring true ""Your children live through you Theyll grow and leave you, too"" Iremembereveryword"
163,163,37343739335f3536.wav,"Ngọnlửađócóđangcháy? Hômấymìnhconđếntrườngvà Không một chữ nào trong trang giấy Trờiđãnóng Bóngđổvàocửađãđóng Trườngvừagióngtrống Mùicuộcsốngnhưlà Chuimìnhvàoốngcống Khônggiốngsáchvởnói Xãhộithíchgiởthói Xungquanhthằngnhóc LàmấythằngLONtrấnlộtđểmởlối Đườngđờinàylởlói Tựconngườiphảigỡrối Nókhôngnỡnóivớibarằng Mình phải giấu con dao nằm ở gối Chiếcxechởngói ""ăn""nắngchođỡđói"
228,228,37303835395f3235.wav,Baolầntaysiếttrongtay Nhìnemanhkhẽbảo Emđừngxavắnganh Saoanhnỡđànhquên Kỷniệmxưabuổibanđầu. Saoanhnỡđànhquên Khitìnhemđãtróttrao. Anhơi Nếumộtmai
432,432,37343333375f3537.wav,Inbóngcôliêu Aibiếtđêmnay Tôivẫnmongchờ Tìmlạinhữngphútvui Ngàyấuthơ Aibiếtđêmnay Tôivẫnmongchờ
796,796,37393131305f3736.wav,Vậythìemước Lúctrướcđừngthấynhau Tạisaonóiyêuem Đểchoemmơmộng Tưởngtìnhtađẹp Nhưbộphimmớixem Bộphimđãhết Kẻđớnđaulàem Buồnvìemđã Traohếttrọntráitim Giờđâymớihay Anhchẳngyêuthậtlòng
212,212,3132303733325f3538.wav,Quênmìnhlãngdu Xinhãychomưaquamiềnđấtrộng Ngàysausỏiđácũngcầncónhau
835,835,38313532335f3633.wav,Căncứcưngphảitoanghoang Ngangtàncùngvới DarkvàNPCtachiếnhết Khôngbaogiờngơinghỉ Khichânvẫnchưa Chạmđượcvạchđíchđến Tuânlệnhtrungđoàntrưởng WagBácGấu Thìđâucósai GấuVànglạithêm ToànTâyNamVương FreeFirenàođâucósai
79,79,37383631365f3535.wav,Vìemluônđẹpnhấtkhiemcười Vìemluônlàtianắngtronganh Khôngxarời.
148,148,37313631325f39.wav,"Đểđờithôixótxa Emkhôngnhưhoa, Sẽtànúatheothángngày Cơnyêuđươngnàyvĩnhviễn Vìthếemmongtaxanhau Đểlònganhyêuthươngem. Mộtmai, Trênđườngđờiđôingã Hơnsốngbênanh,"
302,302,38313735395f3931.wav,Sốngbìnhantạivùngquê Giữacánhđồng Buôngbỏthiệnác Xuamâyđen Tìmánhhồng Mangtrongmìnhlà Dòngmáutiênrồng Giờrửataygáckiếm ChoHồngNhanđượcyênlòng Sốngbìnhantạivùngquê Giữacánhđồng Buôngbỏthiệnác Xuamâyđen Tìmánhhồng Gọinhaumộttiếnganhem Thìcùngvượthếtchônggai Phongbabãotáp Ngàyngắnnhanhđêm Sốphậnnằmhếttrongtay Nayđâymaiđó Khốnkhóđờitrai Taovẫnungdungtựtại Sốngdainhưsói
413,413,3130313336385f3430.wav,"Boombadaboomboom Badaboombass Nhịptimemnhưsuperbass Boombadaboomboom Badaboombass Nhịptimemnhưsuperbass Boomboomboomboom Boomboomboomboom Boomboomboomboom Boomboomboomboom Boombadaboomboom Badaboombass Nhịptimemnhưsuperbass Boombadaboomboom Badaboombass Nhịptimemnhưsuperbass Emmanghighheels,mặctightskirts Emvẫnthếvớiskinnyjeans, V-eckteeshirt Eeny,meeny,miny,moe"
633,633,39323433325f3733.wav,Ngườitađãthayđổi Chờngàyemnói
