,Unnamed: 0,Wav_path,Lyric_path
741,741,37373137385f3133.wav,Rồidòngđờicònnhiềubãotố Đãcuốncơnmơ Từngđêmấpômxavời Ngồilặngnhìnbầutrờiđêmtối Baoánhsaođêm Giờđâybỗngđivềđâu Nướcmắtrơitrênđôimôi Thậtlàmặnnồng Màngỡnhưquanhta Cơnmưangậptràncuộcđời Giờtrắngtay Bêntacònlạigì? Tacònlạigì?
254,254,37393935375f3431.wav,Anhsẽtrởthànhbạnthân Thayvìcứmãimongchờcơnmưa Vậylàgiờởnơiphốquen Cómộtngườichẳngcònmộngmơ Sẽchẳngcònnhiềuđêmmongđến Mộtchuyệntìnhthơ Khôngtheođuổiemnữa Khôngchờhoàicơnmưa Khôngcầnquantâmnữa
1046,1046,37343232375f36.wav,Lệđãâmthầmkhócđêmkhôngnhà Lệthiếutơduyênthànhmưađá Côđơnđêmkhuya Dướicơnmưagào Lờihẹnđầutiênmớinhưhômnào
454,454,3132303739395f3233.wav,Vớibaotìnhyêu Đườngmònlàngđôngvui Traigáihânhoan Taynắmtaythẹnthùngmìnhnhìnnhau Nghethiếtthatràodâng
989,989,39323733325f3130.wav,Hômnaytaxarồi Màmộthìnhbóng Chưanhòatrongnhớ Thángchếtvềnăm Saothươngcònhoài Thươngmãimộtngười Baonhiêucâunói Thươngnhautrọnđời Chưahoenthángnăm Nhưngđêmnaytiếnghát
388,388,3130333133345f3635.wav,Họđổichota Bướcdọcsântrường Nhữngchiếclárơibênthềm Nhữngbuồnvuicùngchiasẻ Đểchotìnhbạncàngthêmbền Cùngđồnghànhcùng Nhauhọctập Cùngđilênnhưtrongmùagiải Tuổihọctròlànhữngviênngọcquý Vàcầnphảiđượcmàigiũa Trảiquahếtnhữngmùanắngnóng Rồilạiđếnmùalạnh Dướisântrườnggiờhọc Lạivắngbóngnhững Cơngiókialùamạnh Nhìnrangoàicửasổ Hàngcâyđongđưahàngláxanh Bạnbètôithườngchọcphá Nhưnghọvẫnkhônghềlánhxa Tiếthọccủathầylạiđến Và...
1043,1043,37313935345f3236.wav,Baolâuânáichưađậmmàu Toànlàcayđắnggiếtthươngyêu Tìnhđôitathậtbuồn Nhưlứahoanởmuộn Tìnhyêukhôngtrọnvẹn Buồnmỗingàybuồnhơn
796,796,37393131305f3736.wav,Vậythìemước Lúctrướcđừngthấynhau Tạisaonóiyêuem Đểchoemmơmộng Tưởngtìnhtađẹp Nhưbộphimmớixem Bộphimđãhết Kẻđớnđaulàem Buồnvìemđã Traohếttrọntráitim Giờđâymớihay Anhchẳngyêuthậtlòng
813,813,37373937325f3136.wav,Cùngbaynào Cùngbaynào! Chotráiđấtquay! Quaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquay
129,129,38313832395f3531.wav,Thờigianđâuchờai Thoángchốctrămnăm Ôibuồnmộtkiếpngười
608,608,38303634395f313139.wav,Cònngồichờmưa Langthangmuônnơi Khônglongàydài
1014,1014,37323033335f3131.wav,Chỉlàmngàythánghưhao Tuổixuânlàbao Chẳngđợithờigianvụttới Rồimaiđâytrăngtàsoibóng Ngóquanhlạicònai
284,284,37303538365f3238.wav,"Cùngcấttiếngcamừngvui Mừngngàygiángsinhanhòa Mừnghạnhphúcchomuônnhà Từthànhphốhayđồngquê Muônnơivangtiếng Hátcavanglừng Đêmnoel,đêmnoel"
526,526,37393934315f3539.wav,Còngìchonhauhay Chỉlàthươngđau Khắcghivàolòngnhau.
130,130,37383932315f3539.wav,Bóngdángngườixưa Mãimãikhôngcònnữa Trongnhịpđờichơivơi
996,996,37323130315f3434.wav,Ngườihãynhớhãynhớhoài Ngườihãynhớhãynhớđời   Ngườihãynhớhãynhớngười
587,587,37373832365f30.wav,Khitừnggiọtnến Lặnglẽrớtvàođêmxa Emcóthấy Thờigianđangquađivộivã
536,536,37323834385f3133.wav,Ướchẹnthấmnồng Mùaxuânsangtachúcnhau Choướcmuốnbaycaovời Cùngnỗivuiluônbênngười Xoá ưu tư dài đêm đông  Tahãycùngchúcmừngxuânvề
852,852,37323033385f36.wav,"Phútgiâynào,xaođộngtrongta Bâygiờchỉcòn Cònlạiđâyđôidònglệúa Cònlạiđâytrongtiếngthởdài Cònlạiđâyvớinhữngđoạđày"
471,471,37383731355f313036.wav,Taođauquáman Taođauquáman Taođauquáman
200,200,37383236375f313236.wav,Chiềuchủnhậtbuồn Chiềuchủnhậtbuồn Chiềuchủnhậtbuồn
713,713,39323232365f3138.wav,Cuộcsốngcơcực Phảichịubiếtbaosónggió Tiềnănkhôngđủ Tiềnhọcthìbiếtailo Mẹnóphảivấtvả Nuốinócóđượcbữađóibữano Nhưngmàkhôngđủ Mẹnócầucứu Menóxingiúpđỡ Aicũngquaymặtlàmngơ Vìcuộcđờilàthế Cóaiđoánđượcchữngờ Miệngđờinhânnghĩa Lâmnạnthìđứnglàmlơ Chỉbiếtthanthở Ghivàotrangvở Nhưtựmìnhnhắcnhở Sẽkhôngbaogiờtinai
356,356,37363431395f3237.wav,Chiềunắngtắtthànhphố Đangsangmùađông Changồibênmáihiên Mộtmanháođơnsơ Cùngnămtháng Nhìndángchahaogầy Mộtmáitócgiờđãphai Theothờigian Chođờiconlớnkhôn
229,229,37333032315f3537.wav,Vấnvươngđôimá Dịuhiền Áoemmàutím Đậmđàvìlà Buổibanđầu Tagầnnhau Nóinhaunghe Câuchuyệncũ Tâmtưchovơi Baonỗibuồn Bướcvàođời Giờgặplạinét Thắmmôiem Tiếnghẹnhò
803,803,37373937325f3231.wav,Quaylàquaylàquay Quaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquaylàquay! Quaylàquaylàquay! Quaylàquaylàquaylàquay!
880,880,37393532375f3432.wav,"Chạmvàomànđêm Anhsayhaymơ Màhìnhbóngem Luônluônhiệnvề Chặngđườngphíatrướcthiếuem Buồnđauemcóhiểuthấu Đừngmà,đừngđi Dừnglạimộtchútthôi Ngườingủsayanhđangtìmkiếm Chẳngcònđiềugìkhókhăn"
975,975,38303538365f3236.wav,"Tuổithơconhồnnhiên Vớibiếtbaokỷniệm Bênchadướimáinhàấmêm Chathươngconnhiều Thươngconnhiềulắm Nhữnglúcsailầmconcóbiếtchăng Nhữngtrậnđònroi,khinướcmắtconrơi Chathấylòngmìnhđaunhói"
251,251,37393134335f3333.wav,Dùbângkhuângloâumọiđiều Dùngàntiếngkhócthanđìuhiu Dùđờisốngđauthươngcònnhiều
260,260,37303639335f3531.wav,Tìnhtacònxaquá Nênanhchờem Chẳngbiếtđếnbaogiờ Đêmnay Từngđànchimtrắngvề Xaem
271,271,37383834345f3436.wav,Nghelòngđơncôi Mộtmìnhemvềchốnxaxôi Tìmnhautrongbaonhungnhớ Saonghenhóiđau Đãyêuthậtrồi Saogiandốinhau Tiếngyêubanđầu Giờlànỗiđau Thôitađànhcố Quênmaungườiơi Tìnhlàtròchơiânái
585,585,37373732305f3538.wav,Bạctiềnxahoa Không mua… Nổihạnhphúcđâu.
603,603,37393932325f3230.wav,Hạnhphúcđongđầylàcáitếtsumvầy Lálalàlálalàlálalatếtđongđầy Lálalàlálalàlálalatếtđongđầy Thịtkhohộtvịt Nămnàonhìnmàkhôngphátngán Thêmbánhtétbánhchưngrồicáckiểu Ănxongđừnghỏitạisaomậpquáđáng ChúTámbànbênlạiđứnglên CôTưcôSáuởkếbên Nhạcquẩytưngbừngvànămcũđãquarồi
73,73,37363431395f39.wav,Chođờiconlớnkhôn Chợthômnayngoàihiên Mùađôngđến Ngàynàođólúcconthơ Gọitiếngcha Cuộcđờingỡsẽtrôitheo Ngàngấmhoa Rồibãotốrớttrênvai Đờidàibaogiankhó
682,682,37353630335f3337.wav,Nhưngtôicònnhớhoài. Khiyêuaidùaikiađãdễquên Nhưngtôicònnhớhoài.
535,535,37393432395f3339.wav,Anhquathươngđau Emơilòngnàyyêuem Chỉcóhàngme Mớihiểulònganh
300,300,38303433365f3537.wav,Anhlàchàngnghệsĩphonglưu Khôngbiếttheogiórồilạcvềđâu Mongmộtngàykhôngxagặplại Nhâmnhitáchtràtavẫnkềnhau Ngồihànhuyên Nhữngchuyệnbuồnvui Vềmộtthờihạkiatừngtrải Điềutuyệtnhấtcủatuổimườibảy Làđượcnắmtaybướcđicùngai Phảikhôngem Thanhxuâncủatuilàem Mườibảynàycủatuicũnglàem
513,513,37353137315f3830.wav,Nhìnđời Bonchenđổithay Baocuộctình Muabántraotay Lạytrời Thươngxótthâncon Chokiếpsau Khônglà Kẻnghèo Lạytrời
85,85,3131393831385f3930.wav,D.aceRâuTrắngđềuphảimấtmạng NhữngngườiHuyềnThoạisẽvangmuônnơi Cuộcđạichiếncủatổngbộhảiquân
917,917,38313137305f3932.wav,Đặcbiệtnhấtlà Vớingườithầyquá Cốcủamình Đãtừngdạydỗ Khitacầntrở Nênnghiêmtúc Cậunhưngườikhác Khônglàcậunữa Rađòndứtkhoác Gạcbỏnhútnhát Đểnhữngvếtchém Cậuđầysátlực Đúnglàđệtử CủacựuMinhTrụ Họcđượckỹthuật Còncảtốcđộ Tuychỉsửdụng Mộttrongsáuthứckiếm Nhưngsaunàycó
650,650,3132313035355f3936.wav,Khônhồnthìquađây Anhđâurồi Khônhồnthìquađây
628,628,37343739335f3734.wav,"Nóthấyđiếuthuốctrêntay Vàhọđangthởkhói Khôngcònnhưtrước Giađìnhkhôngcònnhưtrước Lờimẹnóilàđúng Hoasẽúngnếuchovàodưnước Bịtrấnsạchbóp Nótựbiếtđườngvàolớ Khônghênvìbịkêulên Vàbịnêutênvìbàitậphômquaquên Vàbảngtênchưađượcthêu Nên.. Đường đời này trêu thênh thanh Mênhmangngườithìđeotang Người thì sang trang nhưng Hoangmangthì""đeo""vàleothang Đồng hồ lại reo vang *****  Nheo mắt vì có mail sang : "
363,363,37373137385f3236.wav,Khócchosầuvơi! Hãykhócđikhócđikhócđi Đừngngạingùng Vàhãykhócnướcmắtướtđẫm Chứachantronglòng Khibaonhiêucơnmơ Chấpcánhbayxavời Thìngườiđànông Cũngvẫnphảikhócgiốngnhưai Hãykhócđikhócđikhócđi Chẳngtộitình Đểmainhớđếnnhớđếnđắngcay Trongcuộcđời
708,708,37343539355f3530.wav,Nhưngembiếtkhông Hạnhphúclàdotachọn Tađềuxứngđáng Đểyêuvàđượcyêu Đểnhớvàđượcnhớ Đâucóaisinhralàđể Dànhchonhauđâu Làtađiquanỗiđauta Tìmranhau Rồitasẽrasao Ngàylàmaicâutrảlời Nhữngvếtxẹođãlành
924,924,37333737325f3631.wav,Anhnóiralúcnày Cònhơnphảimangđắng Caykhibêncạnhem
218,218,37393539355f3335.wav,Cámơnlờiemhứadẫuxavời Nhưngvìyêutavẫn(cố) Tinngàymai Cámơnđờiđểthấyvơinhẹlòng Chotrọntìnhnhữnglúctacònnhau Cám ơn người  Trongphútgiâymặnnồng
816,816,37383735335f3634.wav,Ngàyanhrađi Mangtheotráitimem Baobuồnđau
1048,1048,39323437375f3138.wav,Mìnhmẹchứchẳngcònai Nămthángđiquađầysươnggió Đếnlúctrưởngthànhmớithấyđau Mớithấymấtmátquálớn Tìnhchanơicontựabiểnsâu Conmuốnđượcbiếtbalàai Ngoàikiangườitađanghỏiđó Conchỉgậtđầucườinhẹ Bađilàmxa Phảilocơmáođóino Ngườitahọnhìn Vàkhenconđẹp Conbénàychắcgiốngba Mạnhdạngtrảlời Baconđẹplắm Dùsựthậtnằmsau Tấmmànchắnqua Cảtấmchândung
835,835,38313532335f3633.wav,Căncứcưngphảitoanghoang Ngangtàncùngvới DarkvàNPCtachiếnhết Khôngbaogiờngơinghỉ Khichânvẫnchưa Chạmđượcvạchđíchđến Tuânlệnhtrungđoàntrưởng WagBácGấu Thìđâucósai GấuVànglạithêm ToànTâyNamVương FreeFirenàođâucósai
834,834,37303231315f3534.wav,Chiếchônđầu Nốiemvàoanh Chiếchônđầu
235,235,37303934385f3234.wav,Đãxarồi Tìnhtrườngsẽtrắngnhưvôi Đãthươngnhaurồi Thìquênsaođành Mộtngườiđêmthâu Mongmộtngườinơinao Còngìchonhau Haychỉlàthươngđau
896,896,38303433365f3233.wav,Conđườngcũsaothậtbìnhyên Vớinhữngnétchữvẫncònđọnglại Trênmảnhđờilỡmấttìnhduyên Cũngnhưthiếumột Khôngthểcộnghai Giờanhviếtđểlạingàysau Nhữngthứconngườitahoàikiếm Khôngbiếtmaitalạcvềđâu Anhgọinólànhữnghoàiniệm Rồitaphải Điđếnchântrờimớithôi Cònlạikýứckhixưaquarồi
1031,1031,38303935345f3333.wav,Dùanhrađiđểcốquên Lòngvẫnmãisaokhôngthểquên Ngườiơicónghekhông? Lònganhvẫntrôngmong Dùlàtrămnămsaukhixađời Anhvẫnkhôngquên
648,648,37373837305f3137.wav,Tráitimtacùngướcmơ. Hãycấttiếngháthânhoan Mừngngàytuyệtvời Hãycấttiếnghát Yêuthươngngười Vàcuộcđời Hãycấttiếnghát Thêmcaođợichờhòabình Tráitimtacùngướcmơ.
787,787,37383036355f3532.wav,Đềumừngxuânngáthươngsay Ýmongphướclộctràntay Ômnàngxuântronglòng Môihồngâuyếmnụhôn Đónxuânướcnguyệnđêmnay Đờitacónhaungàymai Đónxuânướcnguyệnđêmnay Đờitacónhaungàymai
71,71,37353635305f313534.wav,Trêntay Nướcmắtrơi Anhnhớem
626,626,38313634305f313138.wav,Lớnvớimẹmình MuốnđáđítbàvàKatakuri Luffytuyênbốlàm VuaHảiTặc Vượtquagiớihạn CủabậcHaki Anhemtrongđội Thìaicũngbiết Vềviệcmiệnganh Nónhưthếnào Họkhôngghétbỏ Haylàchếgiễu Luôndànhtôntrọng Lạicòntựhào Sửdụngthuầnthục 3loạiHaki Màhiếmcóai Làmđượcviệcđó BiếtbăngLuffythoátLottoLand
705,705,37373733375f3830.wav,Anhđãmấtemrồi Baonhiêuthươngđau Saochưangheđắngmôisầu.
894,894,38313432345f37.wav,Tiếngyêuvẫncònđôngđầy Nhưngtạisao Tìnhchúngtabâygiờchiahai Lệrơimãiướtđẫmkhóemôi Lỡchiađôimấtrồi Giờnhớanhnhiều Màbiếtanhđangởđâu
789,789,39323438315f3639.wav,Khôngmuốnthấyembuồnthêmđâu Dùthếnàothì Tavẫnkhôngthểthiếunhau
830,830,37393830335f3336.wav,Vội nhòe đi dòng tin nhắn “vẫn thương em”
1023,1023,38313631335f3930.wav,Thìanhcũngbiếtmàđúnghông Sứcchịuđựngcủaconngườicũngcóhạn Thôithìcứbướcđianh
851,851,37333532325f3131.wav,Uốngnước Một nguồn nuớc  Cáchmạng  Một nguồn nuớc  BácHồ Hê...hế.... Tagọimùaxuântới Chotiếngcarộnvang Tagọimùaxuântới Chotiếngchimrộnràng Tanghetronglòngnúi
343,343,37343034385f3430.wav,"Sươngkhuyanhẹbay Thànhphốbátngátcủagió Tìnhyêumênhmôngcủamây Đượcngàyvuikhôngthểquên Nhữngthángnămngượcxuôi Mơvềchântrời,thànhphốcủatôi"
178,178,37373831335f3535.wav,Thêmmộtlầnthương Nhậtkýđờitôighi Thêmmộtlầnthương
362,362,37313735375f3538.wav,Tachiataynhau Cònchinữa Giờcuối Chớluyếntiếcvấnvương Quênđiduyênxưa Từlytatraonhaulờicuối Ngườihỡi Anhphảiquênemsao Hìnhbóngthânái Khôngnhạtnhòa LàmsaoLàmsao
380,380,37373436325f3138.wav,Thìthôianhvềđi Vềvuibêngiađình Vợanhđangchờanh Vàconanhđangcầnanh Đừngquantâmgìem Vàđừngnóinữangườiơi Hãyđểchoemđượcbìnhyên Ngàyxưakhônggặpnhau Thìngàynayđâubuồnđau
582,582,37393432395f3139.wav,Yêuanhbaonhiêulần Emơimộttuầngặpnhau Baonhiêulàvừa Cólúctahaygiậnhờnvuvơ Anhchẳngnóicònemlặngim Emơimìnhđãhiểunhau Đếnbaonhiêurồi
98,98,38313033375f3630.wav,Tavẫnmãiyêuthươngtrọntình Trọnkiếpchẳngbaogiờgiờhốitiếc Cókhinàoanhhốitiếckhirờixa
1019,1019,37303732305f36.wav,Ngóntaykiaxinchớhữnghờ Dắtemđivềtrongđợichờ. Biếtbaongàyđãqua Biếtbaochiềuxótxa. Ngồiđếmnhữnggiọtnắng Rơirụngtrướcmáihiênnhà.
421,421,38313631335f3531.wav,Ngàylạiquangàyvẫnnơiphốcũ Mongrằngnhấtđịnhanhsẽvề Emđãchờanhbằngnụcười Vàcảnhữnggiọtnướcmắt Hivọnglóelênmỗisớmbìnhminh Nhưngđếnchiềutànthìvộivàngtắt Vàđãbaogiờanhtừngnhìnlại Quãngthờigianđótacónhau Vàđãbaogiờanhnghĩmìnhsai Khinỡlàmngườiyêumìnhđau Thôithìcứrángđểchotrọnnghĩavụ Rằngmìnhđãtừngyêu Tâmlílúcnàocũngchuẩnbịsẵn
97,97,37363831325f3239.wav,Convuiđầytuổingọcngà Mộtmaiquêhương Khôngcònchinhchiến Basẽvềbêncon Bỏđingàythángmỏimòn. Lờiđầunămthêubướmthêuhoa
717,717,38303137375f3835.wav,ThủyTinhđãchiếnthắng HắncướplấyMịNương NhưngSơnTinhđãngăncản CuộcchiếnFreeFirexuấthiện Nhữngtiếngsúng MịNươngchạymấtdép Còn2thằngvẫnđangsung QuaylạichỗVuaHùng Cả2đềuthấtbại MịNươngđiđâumấtbiết Baogiờmớiquaylại SơnTinhvàThủy Tinhômnhau Cùnganủi Haylà2đứa Mìnhyêunhau Luônchonóvui...
154,154,39323838395f3137.wav,Làmsếplàsốcôđơn Lặngthinhlạikêutựkỷ Nóinhiềubảodànhphầnhơn Khiphậncủasếp Khôngaingẫmnghĩ. Cuộcsốnglắmlúckhốnkhó Khiếnchúngta Nhiềuphenvấpngã Nhiềukhichỉmuốnsađà. Phậnsếplắmrắcrối Chẳngdễnóira Đànemhãycốnhẹnhàng Nângniuhơnnhiềunhé! Vậylàmgìgiờ? Vậygiờlàmsao? Vậygiờphảirángnhưthế Nàonhưthếnào?
445,445,37343539355f3133.wav,Khôngthểsánhvaicùngem Nhưnganhcóhaitừnày ThiênThần Nếuanhlàhoạsĩ Anhsẽvẽmắtemxanh Đólàbìnhyên Vẽváytrắngemmặc Đólàtinhkhiết Vẽmôiemđỏvìemnồngnàn VẽtócemđenvìVietnam Emcóthểgọianh Làbứctranhtrắngđen
69,69,38313134355f3131.wav,"Mơtìnhtaxanhnhưbàithơ Ánhtrăngsáng,soimànđêm Đưatìnhyêuquathềm"
750,750,37303436335f35.wav,Tìnhanhđếnvớiemyêu Gửicảcuộcđờianh Vềvớibênbờtìnhem Thờigiannhưngừngtrôi
914,914,3130313435345f30.wav,Yeahyouknowwhat Ofcourseyoudon’tknow Let’sgetit Tamgiáctrònvuông Tamgiáctamgiáctrònvuông Tamgiáctrònvuông Tamgiáctamgiáctrònvuông Thờiđạichơitrội Làphảiphánxétvội Thờimạngxãhội Làcứphảisharevội
550,550,37393031305f3635.wav,Ngoàikia Bãocũnghóadịudàng Vàấmáp
405,405,38323137385f3236.wav,Ngọtngàogửitrongcơngió Mangyêuthươngghébênngười Anhchỉmuốnanhgầnemhơn Anhchỉmuốnanhgầnemhơn Hỏiđờitìnhluôncayđắng Khôngaiđúngaisai
30,30,38313834385f3832.wav,Bêncầutrelắclẽonămnào Emơinhớemlâurồi Anhtrởvềlạiquêhương
866,866,37313131355f3630.wav,Dùđợithêmbaonhiêulâu Emvẫnsẽcứchờ Chờngàymaitasẽlạisánhvai
757,757,37393334315f3433.wav,Xótthươngđêmlạnh Hay người chờ mong đang nĩ non
400,400,39323437375f3931.wav,Tiếnggọibaơi Connhớbalắm Saogiờnàybakhôngtới Hãytrảlờigiúpcon Khingườitahỏibaconđâu Vàhãyđiềnvàotờgiấy Xinviệcbacontêngìnào Khônglàmđượcđúngkhôngba Vìbađâubiếtconsinhra Bavôtâmlắm Nhưngconchẳnghờntráchđâuba Convẫnthèmkhátcảmgiác Đượcgọitiếngbamỗingày Mẹconcũngvậy Cũngnhớbalắm Cũngchờbanơiđây Mẹconcũngvậy Cũngnhớbalắm
102,102,39323733325f3530.wav,Phốcũhoaphaimàu Mắtnhìnnhaukhôngnói Ngỡngàngnhưmớiquen Hãynóimộtcâu Chovơicạnsầu Quênđicuộcđời Duyêntakhôngthấm Cũngthươnglỡlàng Emkhôngtráchanh Đêmđêmemvẫnhát
214,214,38303830385f3433.wav,"Nắmtayanhvàcùngngước Haiđứamìnhsẽngắmmànđêmtrôi Emchỉcầnnhìnanhthôi Khônggianđôimắthẹplạicóthêmtôi Đưatayanhcầmvàmìnhsẽcùngbước Đếnnhữngnơichỉcóbìnhyênthôi Nếumàemcần,cóthêmmộtvòngtay Thìchínhlàanhkhôngphảilàaikhác Quaycảbốnhướngnambắcvàđôngtây Vẫnnghevọnglạichínhlàtiếnganhhát Vậythìemđồngýởbênanhđêmnay Anhsẽviếtcâuchuyện Haiđứamìnhthêmhay Longhĩcáigìkhimàcáitầmnày Emchỉviệcmỉmcười"
506,506,37353133355f3637.wav,"""Anhemnhưbátnướcđầy Gàchungmộtmẹ Chớhoàiđá...nhau...."""
385,385,38303935345f3236.wav,Thươngnhớkhôngnguôi Cơnđauhoàikhôngdứt Rồianhrađinơixa Cốquênvếtthươnghômnào Yêudấutatraonhưngsaolòngvẫnđau Ngườiơicónghekhông?
255,255,3131393430385f3632.wav,Trămnămanhmangtheomộtđóahoa Ômấphìnhhài Khôngphaimãitìnhchung
810,810,37333132335f3430.wav,Vàgiờemnơi Thậtxaanh Mangtìnhyêukhôngphôipha Mỉmcườikhibỗngnhớem Anhnângcâuhát Hátyêuemthậtnhiều Nhớmôiemthậtnhiều Muốntheomâyvàgió Nơiphươngtrờiđó Emđợiai Nếumâykiamang Ngườiyêuanh Đivềnơinàoxavời Nếuxaxôiđànhđểriêng
392,392,37373537305f3634.wav,Mànay Conđãđixa Mẹgià.... Chờ...mong..... Con..hoài...... Ngàyxưa Conbéngâythơ Mànay Conđãđixa Mẹgià....
595,595,37343533305f3633.wav,Giữa đường phố thân thuộc Làvìtôi Hôm nay cô đơn giữa đời trôi Rồicónhữngđêmmưa Nằmnghecâucarấtxưa Từradiophátlên Nghethậtbuồn Ngườilớncôđơn
950,950,37303538365f3439.wav,"Chuônggiáođườngvanglên Đêmnoel,đêmnoel Tahãychúcnhaucâucười"
799,799,37393131305f3634.wav,Tưởngtìnhtađẹp Nhưbộphimmớixem Bộphimđãhết Kẻđớnđaulàem Buồnvìemđã Traohếttrọntráitim Giờđâymớihay Anhchẳngyêuthậtlòng Anhrađi Đểemlạimộtvếtthương Bộphimđãkếtthúc Giốngnhưvậysao
542,542,37343032315f3530.wav,Trongđêmcaonguyên Dắtnhauđi Quavùngcổtích Ngànsaokhuya Cógìmuốnnói Huyềnthoạinào SayđắmLangbiang Mặttrờilên Sángtrongnhưngọc ĐàLạtbìnhminh Emcườirạngrỡ Nếukhôngem Anhchẳngcònlàanh
729,729,37393638345f3434.wav,Haiconthằnlằncon Đùanhaucắnnhauđứtđuôi Chathằnlằnbuồnthiu Gọichúngđếnmớimắngcho
933,933,37373730355f3935.wav,Bướcđiâmthầm Lòng buồn như chiều rơi Nghe chăng thu ơi 
398,398,38303532385f3134.wav,"Làvìai? Nahuhm,rồimìnhsẽgiàđi Nhansắcsẽmấtkhôngnaythìmai Uhm,cứnhắmmắtmàđi Anhsẽlàsúngchoem Tựađầu,tìvai Emtựlướtdòng Thờigianvàướcrằng Emcómặtcùnganhởđó Hơnmườiđứahỏi Mìnhyêunhautớicỡnào? Thiênhàrasao Thìtaoyêucỡđó Emchồmngườihaitay"
50,50,38303533365f3238.wav,Sẽđợingàyvềchứchẳngphảixa Baongàyquaemchoanhbiết Thếnàolàmộttìnhyêuthậtsự Nênđiềuanhlàmlàdànhchoem Nhữngđiềutuyệtnhất Vàyêuemthậtsự Ngàybìnhyênnhấtlàđượcbênem Chiasẻbaođiềuđắngcayngọtbùi Chỉcónhưvậylàđủhạnhphúc Tađềuvượtquanhữngngàybuồntủi Nắmlấytayanhsẽdắtemđến Bếnbờhạnhphúcanhđãtừngmơ Bởivìemlàđiểmdừngcuối Nênanhsẽyêuđếnkhingừngthở
545,545,3131393732315f3232.wav,Tuycôđâykhôngphảilàngườixấu Nhưngđốivớicácemthìcôngầu Chưabiếtchưabiếtchưabiết Vàchưabiếtchưabiếtchưabiết Chưabiếtaitinhquáihơnai Nênđừngvộivuicườiđắcthắng Locácemtừtrongrangoài Trìnhcôcaolàđiềuchắcchắn Tuyệtchiêucônókhôngsơsài Mấyemnêncầnphảicốgắng Đừngcósợrồingồithởdài
791,791,38313132385f3131.wav,Họtraoemngọtngào Cònanhthìđắngcay Tàisảnhọđầyngười Cònanhthìtrắngtay Vàanhkhôngbảnhbao Ynhưtraihàn Tiềntiêuchovừatúi Khôngnhưđạigia Đậpđáthìanhcần Mỗikhidùngđồuống Kẹoketránhxa Vìanhbiếtnólàmhạita
792,792,37303134325f3232.wav,Bỗngnhớcánhbuồmxưaấy. Giờđâycũngbỏtađi. Làmsaovềđượcmùađông. Dòngsôngđôibờcáttrắng. Làmsaovềđượcmùađông.
33,33,38303031325f3937.wav,Thìhãyởyên Anhsẽđếnngay
771,771,37353339345f323039.wav,Vàôngđểtuingóngtrông Đúnglà Đồngốcchứgì
280,280,38313634305f3939.wav,Nhưngcứkéodài Thìphảilàmsao Mặcdùhoànhảo Luônđượctôntrọng Ởtronggiađình HaytàuBigMom Anhluônphấnđấu Đểgiữhìnhảnh KhiLuffyđếnhoàn Hảokhôngcòn Mộtcuộcsotài TrongthếgiớiGương Cũngđủbộclộ Rahếtbímật Anhkhôngđánhgiá ThấpvềLuffy Khảnăngtươnglai Buộcanhđốimặt Mộtmốiđedọa
117,117,38313731345f3738.wav,Biếtrằngtasai Tachẳngcòntươnglai Anhchẳngcầnyêuai
617,617,38313631335f3634.wav,Thìsẽbớtđauđượcítnhiều Nhìnemđaunhiềunhưvậy Anhthấyđãvừalònganhchưa Lờinhạccấtlêntựanhưaioán Vangkhắpcảlốicũngàymưa Tựcứavàotimhàngnghìnvếtcắt Bằngnhữngcatừthậtđớnđau Anhđừngvềđâythêmlầnnàonữa Đừngkhiếnvếtthươngxưarỉmáu Ngườibênaivuitaytrongtay Ngườiđâunghĩsuyemnơinày Vàngườicùngaixâyhạnhphúc Đâucònnhớchinhữngngàyxưa
1045,1045,37343539365f3536.wav,Đôimắtđỏtrànđầynhữngquyếttâm Ko hề có 1 chút ý nghĩ ước mơ  ngày mai đc thay đổi số phận Đồngtiềnvớihọlàbữaăn Ngườithânvớihọlàtiếngcười Chỉmongngàymainắngấm mangđếnbìnhyênvớitấtcảmọingười Cuộcsốngẩndậtnhữngmấtmát Tồntạinhữngcănbệnhhiểmác Nằmtrêngiườngtrắngvớigiấcmơ thậtđẹpBênngoàiđóđâucóantoàn
1003,1003,37343037355f37.wav,"Anhơi,trăngđãngã...aáà...ngangđầu Thươngnhớ...ờơ...ai,sươngrơi...đêmsắptàn...íiì... Trăng tà, Cànhtređưatrướcgió"
967,967,38303231315f3536.wav,Hạnhphúcanhướcmơđó Hạnhphúcmàemkhôngcó Nhờgiómangđếncâuchúcanhbìnhan
879,879,37333735385f3435.wav,Giọtnướcmắtcủaem Vẫncứâmthầmrơi Bởivìemyêuanhngườiơi Bởicònđâybaonhiêubuồnvui Chỉbênanhemmới Cóthểtươicười Dùlàanhhômnayxaxôi Chỉcòncóemyêuanhthôi Dùquákhứcủata Đãmãixamùkhơi Vẫnchờanhyêuanhngườiơi
745,745,37383837365f3633.wav,Dẫutrongchuỗingày Ômnỗibuồn... Quạnh...hiu.....
961,961,3132353233375f3334.wav,Aingờchusakhóxóa Anhthươngnhớbaongười Trăngrọivàokhungcửaấy Mỗianhlạitrôngngóngởđâu Trăngngàlàtuổithiếuniên Nhiềulắmtâmtư
